class,ns
1,7792100
0,7846000
0,7822900
1,7812000
1,7798900
0,7825200
1,7793800
1,7982100
1,7814200
1,7857600
1,7817600
0,7816000
1,7803400
1,7823200
1,7852600
1,7803200
0,7829500
0,7824800
1,7812400
0,7808300
1,10029300
0,12529100
1,10774800
0,10819000
1,8393700
0,7859700
0,7805100
0,7910500
0,7799700
1,7860000
0,7810800
1,7834400
1,7792500
0,7835600
1,7798700
0,7811400
1,7813400
1,7816400
1,7823700
1,7822800
1,7808600
0,7829400
0,7818100
1,7827700
0,7840900
1,8057700
0,7882900
1,7844100
1,8023000
1,8313900
0,7957600
0,7843400
0,7829900
1,7826000
1,7819200
1,7796000
0,7799500
0,7813300
0,7814500
1,7821500
1,7947000
1,7810500
1,7817900
1,7779400
1,7934500
1,7819100
0,8005400
0,8020700
0,8135400
0,8124200
0,8099000
0,7835000
1,7975700
0,7972200
0,8319300
1,7709300
1,8623200
0,7720400
0,7762300
1,7718600
0,8258000
1,7866900
1,8142600
1,7743800
0,7825400
1,7838300
1,7861600
0,7825800
0,7843300
0,7825100
1,7800800
1,7868100
1,7798800
0,7823600
1,7796500
1,7794900
1,7808900
1,7806900
0,7807100
1,7928200
1,7818300
1,7836500
1,7811600
1,7845100
1,7787700
1,7816000
0,7789400
0,7837400
0,7811000
1,7872300
0,7763800
1,7781900
1,7752400
1,8104200
0,7758700
1,8852700
1,7769700
1,7748600
1,7835500
0,7838700
1,7678500
0,7810500
1,7829300
1,7808900
0,7785700
1,7994700
1,7833800
1,7800200
1,7787200
0,7889900
0,7802300
1,7796000
0,7793500
0,7964200
0,7763700
1,7813800
0,7706500
0,8827600
1,7807600
1,7772900
1,8015400
1,7699700
0,7763300
1,7755700
0,7825800
0,7731700
1,7869000
1,7791800
0,7955700
0,7751000
0,7747200
0,7888300
0,7809800
1,7752700
0,8007500
1,7720800
1,7999000
1,7739400
1,7750200
1,7706400
0,7880500
1,7789300
0,7824500
1,8063600
0,8254800
1,7837000
0,7911700
0,7893200
0,8244200
0,8249800
1,8078100
1,7740800
0,8532000
0,8013200
1,7773200
0,7814100
1,7820700
1,7794700
1,7853300
0,7804600
1,7937300
1,7793800
1,7827300
1,7808300
1,7807700
0,7813400
0,8175300
0,7813300
0,7809200
0,7797200
0,7835100
0,7800100
0,7848100
0,7787600
0,7820000
1,7789600
1,7819800
1,7785600
1,7843200
1,7801900
0,8313500
0,7843000
0,7880900
1,7793100
1,7801800
1,7800500
1,7820100
0,8241300
0,7833800
0,7841300
1,7843200
1,7791100
1,7821300
1,7805500
1,7813900
0,7790300
0,7909700
1,7815500
0,7849000
1,7807900
0,8361300
1,7839800
0,7862500
0,7849600
1,7863600
0,7869600
0,8189000
0,7959600
1,8901500
0,7959000
1,7800800
0,7828900
0,7821500
0,7806200
1,7811900
0,7956500
0,7827800
0,7841200
1,7801400
1,7883400
0,7870200
0,7823500
1,7848400
0,7821400
1,7814800
0,7797800
0,7810700
0,7897100
1,7793500
1,7816800
1,7788800
1,7818600
1,7806900
0,8220200
1,7803100
1,7827000
1,7784600
0,7832900
1,7798600
1,7822500
1,7819900
0,7854800
0,7702900
1,7762700
0,7625900
0,7786000
0,7813000
0,8012400
0,7681600
0,7802100
0,7675500
1,7726100
0,7753200
1,7784100
1,7745400
0,8137100
0,8816300
0,8656100
1,8376100
0,8316300
1,8202700
0,8199200
0,8105000
0,8074700
1,8265300
0,10228800
1,8028500
0,8047300
1,8000700
0,8094200
1,7964100
0,8122700
1,8107600
1,7923500
0,7954400
1,7819700
0,7849600
1,7822900
0,7825500
0,7798300
1,7817900
1,7809000
0,7822000
1,7794700
0,7888500
0,7808500
0,8387400
1,7991800
0,7901700
0,7793600
0,7824600
0,7818600
1,8029800
0,7665500
0,7810000
0,7757800
0,7823500
0,7659900
0,8002500
0,7707800
1,7752100
1,7706100
0,7934300
0,7726700
1,7860400
1,7717400
0,7783500
0,7719500
1,7866900
1,7701700
1,7856300
0,7774900
0,7828300
0,7748600
0,8685000
1,8605600
1,7997900
1,7992600
1,7818600
0,7809700
0,7808500
1,7817600
1,7833700
0,7860300
0,8075500
1,7954200
0,8044600
0,8015100
1,8018500
0,8066900
1,7878000
0,8560200
1,8084900
0,8293700
1,7645500
1,8647300
1,7780800
0,7882100
0,7777400
0,8276400
0,7675400
0,7944100
0,7838500
1,7840600
1,7821600
0,7811500
0,7838900
1,7827400
0,7821200
0,7815000
1,7820800
0,7851400
0,7795700
1,7869500
1,7795000
0,7823100
0,7880900
0,7903100
0,7824700
1,7810300
1,7824500
0,7829000
1,7804200
1,7791200
1,7799000
1,7956500
1,7805200
0,7979600
1,7797000
0,7978200
1,8100800
1,8134300
1,8151600
0,8015800
1,7825800
0,7699600
1,8091600
0,7663900
0,7819200
0,7843100
1,7786000
1,7794300
1,7939200
1,8053900
1,7978500
1,8100800
0,7954100
0,7992900
1,8071300
1,7910600
1,7998000
1,8021300
1,7963900
0,7899400
0,7915600
0,7947900
1,7991200
1,7820300
0,7961200
0,7768900
0,7824900
0,7900200
1,7817800
0,7675300
0,7844700
1,7736700
1,7999600
0,7841000
1,7951000
1,7784800
1,7894800
0,7648100
0,7760900
0,7687000
0,7872300
1,7687800
0,7781300
1,7809900
1,7741600
1,7845200
1,7800000
0,7697900
1,7803400
0,7733400
1,7799000
0,7758800
0,7828300
0,7836300
0,8011400
1,7672700
0,7779400
0,7765200
1,7973000
0,7782300
0,7888000
0,7677900
0,7869400
0,7709600
1,7791500
0,7716700
1,7923200
0,7752000
1,8014200
1,7723300
1,7847500
1,7800200
1,7784800
0,7792000
0,7823800
1,7770800
1,7804800
0,7816000
0,7843600
1,7808400
0,7836200
1,7862500
0,7835600
0,7811300
0,7809800
1,7815000
0,7812600
1,7809100
1,7830100
1,7791600
1,7805300
0,7811100
1,7827300
1,7834000
0,8699400
0,7816100
1,7790700
0,7816300
1,7791400
0,7838900
0,7823300
0,8223000
1,7838900
0,7965700
0,7882500
0,7850000
1,7831700
0,7907400
0,7891800
0,7841900
0,7837900
0,7856900
1,7824900
0,7810900
1,7801100
0,7827800
1,7833700
0,7832700
1,7792200
0,7822600
0,7792200
1,7817200
1,7829200
0,7870100
1,7776000
1,7800000
1,7793200
0,7871400
1,7799400
0,7795200
1,7800600
1,7827200
0,7809400
0,7809300
1,7816800
1,7793400
1,7825900
1,7879200
0,7805200
0,7798500
0,7803700
0,7806200
0,7823900
0,7804600
0,7806900
1,7796300
0,7817300
0,7795200
1,7900500
1,7791500
0,7838200
0,7810200
1,7835100
1,7821300
0,7829500
0,7808600
0,7789800
0,7827000
0,7797500
0,7816000
0,7850600
1,7819400
0,7805300
1,10239800
1,7947100
1,7835800
1,7886600
1,7815800
1,7857100
0,7819500
0,7837300
1,7797100
1,7851100
1,7804000
1,7965000
0,7794600
0,7799500
1,7805200
1,7885500
1,7816800
1,7872000
1,7795700
1,7807300
0,7854600
1,7905200
1,7632200
1,7728200
0,7677900
0,7852000
0,7765000
0,8199200
1,8016900
0,8159600
1,8044000
1,7945500
1,7965600
0,7840200
0,7809400
1,7837900
1,7818700
0,7829800
0,7801200
0,7803300
0,7823000
1,7879200
1,7804300
1,7866100
1,7818400
0,7839900
0,7814000
0,8403300
1,7820100
1,7807000
0,7791200
0,7831300
1,7832400
1,7827100
0,7799400
1,7821400
0,7816800
0,7836100
0,7811300
1,7933200
1,7667800
1,7772700
0,7699500
0,8230600
1,7786100
0,7724400
0,7707000
0,7921800
0,7677900
0,7733400
0,7671100
1,7748300
1,7784500
0,7806900
1,7785800
0,7785800
1,7693500
1,7971900
0,7735400
1,8013200
0,7741300
1,7859300
1,7717800
1,7760200
1,7697200
0,7734800
1,7668000
0,7782800
0,7662200
0,7790000
0,7780700
1,7779700
0,7633000
1,8805600
0,7669200
0,7787800
0,7798700
0,7813600
1,7683100
0,7732100
1,7702000
1,7809800
0,7737800
0,7747300
1,7688900
1,7807800
0,7745200
0,7976000
1,7713200
0,7729100
1,7700700
1,7778700
1,7628200
1,7921000
0,7709900
1,7801200
0,7699200
1,7814500
0,7708500
1,7765100
0,7657400
0,7740400
1,7748000
0,7910100
1,7789700
0,8378800
0,8315700
0,9066800
0,9162200
1,9012500
0,9049500
1,9136000
0,8431900
0,8441400
0,7806500
1,7736500
1,7830400
0,7803200
0,8031800
0,8103700
0,7888600
0,7819500
0,7784500
1,7869600
0,7794700
0,7860000
1,7796400
1,7836800
0,7709400
0,7843300
1,7739000
1,8217700
0,11180900
0,8838300
1,7725500
0,7743000
0,7754700
0,8180600
1,8102700
0,7916300
1,7743300
0,8147600
1,7804200
1,7827200
0,7808900
0,7841800
0,7803200
1,7810400
0,7797900
0,8197400
1,7864700
1,7851900
0,7833800
0,8130500
1,7710400
1,7777900
1,7668800
1,8079200
0,7795500
1,7843300
1,7697600
1,7738600
0,7679900
1,7752100
0,7723300
1,7825400
1,7778300
1,7721800
1,7752700
1,7705200
0,7979000
0,7927200
0,7679100
1,7755700
1,7676800
1,7787300
0,7715600
0,8390700
0,8239600
1,7865900
0,7845400
0,7808300
0,7824500
1,7824800
1,7831000
1,7787000
