class,ns
1,7845000
0,7796400
1,7963500
0,7797800
0,7819100
0,7791500
0,7813900
0,7800000
1,7817500
0,7799100
1,7831300
1,7798200
1,7837700
1,7799500
1,7816700
0,7813700
1,7841600
0,7793300
1,7816600
0,7814900
0,7817100
0,7832000
0,7839700
1,7837900
1,8065900
0,7819500
1,7968400
1,7852500
0,7836300
1,7820600
0,7830400
0,7819000
1,7825500
0,7800000
0,7922200
0,7797700
0,7828600
1,7818300
1,7853600
0,7802800
0,7827600
1,7802400
1,7832600
0,7791400
0,7803400
0,7792000
1,7827500
0,7798100
0,7860900
0,7799100
0,7813600
1,7799500
0,7807700
0,7790000
0,8320100
0,7798400
1,7950000
1,7824300
0,7835000
0,7793900
0,7807000
0,7813800
0,7882300
0,7796800
0,7811000
1,7803400
0,7814000
1,7795100
1,7944100
0,7831600
0,7811800
0,7795800
0,7806500
1,7825800
0,7813100
0,7793100
1,8369300
0,7818700
0,9647500
0,8844600
1,8099800
1,8231700
0,7962200
1,8274400
1,7882200
0,7859800
0,7815700
1,7896900
1,7843700
0,7836600
0,7813800
1,7887000
0,7849300
1,7839700
0,7795500
1,7864600
0,7820700
0,7987800
0,7810100
1,7899500
1,7810800
0,7843700
1,7805500
1,7850500
0,7793200
0,7832600
1,7850500
1,7869400
1,7880900
1,7850100
1,8579500
1,7835700
0,7802100
0,7867100
1,7873600
1,7821600
0,7798600
1,7847900
0,7823300
0,7867100
1,7817600
1,7869800
1,7832100
1,7813800
1,7799300
0,7804200
1,7828300
1,7832400
1,7809600
1,7861600
0,7795700
0,7810000
0,7789100
0,7896300
0,7793700
0,7961300
0,7793800
1,7916500
0,7813500
1,7914600
0,7797900
1,7837000
0,7797200
0,7818800
0,7799000
1,7954600
0,7792600
1,7947900
1,7802400
1,7931000
0,7805100
0,7949400
1,7831100
1,7814200
1,7801200
1,7825200
0,7817500
0,7819700
1,7805200
1,7815200
0,7834400
0,7817900
0,7793000
1,7822900
0,7800600
1,7849700
1,7804100
1,7819700
0,7819100
0,7809000
1,7802100
