class,ns
1,7840200
0,7808100
0,7802700
0,7859100
0,7839000
1,7831600
1,7828700
1,7847400
1,7846300
0,7938700
0,7794600
0,7869300
0,7808400
1,7838600
0,7832500
0,8326200
0,7926400
0,7849300
1,7854600
1,9812100
0,8801400
1,7808900
1,7833200
0,7839000
0,7836300
0,7808000
1,7835100
1,7828800
0,7809700
0,7793500
0,7824300
0,7816800
0,7912400
0,8227400
0,8192200
1,8214800
0,7809000
0,7803100
0,7838800
0,7793000
0,7828100
1,7816800
0,7873300
0,7800100
0,7845500
0,7792500
1,7887300
1,7822700
1,7828200
0,7823300
1,7831100
1,7816100
0,7808700
1,7830400
1,7826400
0,7814900
1,7867300
0,7818100
0,7833600
0,7901000
1,7925400
0,7835600
1,7839800
1,7828700
1,7845100
0,7849400
0,7814700
0,7797700
0,7813500
0,7823000
0,7814100
0,7804200
0,7979900
1,7846200
1,7889900
1,7816200
0,7829900
0,7804800
1,7884900
0,7814800
1,7878000
1,7829400
0,7827500
0,7798900
0,7847000
0,7799900
0,7816100
0,7811600
0,7845700
0,7801200
1,7942900
1,7823800
0,7831300
0,7800100
0,7864900
0,7831300
0,7960800
1,7814600
1,8514800
1,7851800
0,7811700
1,7816700
1,7902800
1,7844800
0,7957900
1,7815800
0,7819200
1,7818400
1,7838400
1,7820900
0,7822700
1,7850300
1,7844500
1,7806700
1,7997100
1,8026700
1,8149500
1,8042300
1,8120700
0,8061400
0,8003400
1,8002700
0,8121000
1,7956900
1,7809200
1,7833900
1,7837500
0,7815700
1,7806900
0,7837000
1,7813100
1,8089100
0,8198900
1,8082100
0,7905100
0,8034800
1,8033900
1,8159200
0,8151600
1,7829100
1,7818900
1,7989400
1,7812000
0,7822300
0,7810800
0,8068600
0,7799500
1,7846900
0,7826200
0,7881600
1,7809000
0,7812100
0,7839000
0,7870300
0,7793500
1,7827500
0,7812300
0,7810700
0,7789400
1,7818500
0,7831100
0,8395000
1,8053900
0,7809300
0,7819600
0,7820000
0,7798000
1,7818900
0,7803600
0,7816800
0,7795100
1,7863300
1,7810500
1,7830400
1,7819900
0,7843900
1,7809200
1,7829000
0,7799500
0,7816100
0,7793500
1,7841000
1,7811500
0,7837100
1,7819000
1,8091300
1,7962400
0,8053400
1,8133300
1,8031200
0,8248800
1,8872700
0,7826900
0,7798900
1,7829500
0,7813000
0,7839600
1,7837100
0,8297300
0,7834200
0,7858300
1,7833600
1,7861100
0,7853900
0,7911200
1,7858500
0,7899000
1,7842200
1,7966900
0,7835400
0,7824000
0,7803400
0,7875000
0,7856300
0,7825600
1,7818700
0,7890500
0,7844200
1,7885200
0,7842600
0,7805900
0,7832100
0,7831000
1,7823600
0,7923300
1,7817900
0,8027500
1,7863500
1,7822800
0,7840800
1,7873100
0,7805000
1,7863000
1,7935000
0,7880600
1,7825600
1,7842500
0,7840600
1,7806600
0,7821700
0,7814600
1,7838400
1,7813300
0,7818500
0,7826200
0,8049900
1,7812100
0,8351200
1,8027000
1,8044600
0,8013900
1,8058300
0,7985800
1,8483900
1,8092600
0,8124300
1,8041300
1,8103200
0,7838400
0,7925800
0,7791900
1,7972300
0,7837800
0,7842100
1,7849800
1,7842900
1,7848600
1,7847900
1,7813000
0,7803200
0,7822500
1,7951900
1,7812500
0,7806400
1,7828800
0,7810900
0,7799000
0,7804400
0,7816100
0,7961200
1,7816600
0,7849400
1,7807600
0,7868000
0,7806000
0,7856800
0,7794600
1,7853200
1,7911700
1,7892700
0,7833100
0,8000000
0,7854300
0,7859600
0,7858600
1,7920300
0,7804800
1,7838500
1,7851800
0,7793400
1,7891000
1,7813400
0,7821200
0,7792800
1,7837600
1,7805600
1,7831300
0,7883700
0,7856800
1,7808900
1,7834400
1,7812800
1,7833000
0,7815100
1,7833700
1,7828600
1,7963600
0,7806700
1,7827100
1,7826200
1,7853600
1,7809900
0,7797300
1,7819700
0,7833800
0,7806200
1,8953400
0,7968300
1,7848200
1,7826000
1,7839200
0,7858200
1,7841800
0,7841900
0,7821400
1,7837100
1,7851000
1,7824400
0,7827000
0,7829000
0,7838000
1,7826200
0,7878000
0,7799500
1,7964800
0,7808900
1,7874600
0,7798500
0,7865100
0,7804500
1,7890300
0,7806800
1,7851900
1,7826500
0,7826400
0,7815400
1,7857800
1,7817000
1,7857600
1,7817400
1,7942600
0,7800000
1,7892800
1,7818800
0,7833800
1,7836400
0,7824700
1,7810800
1,7826300
1,7844600
0,7843100
1,7812300
1,7845900
1,7820000
1,7851500
0,7866000
0,7856200
1,7867900
0,7817000
1,7807800
1,7962700
0,7880100
0,7893300
1,7829500
0,8061000
1,8098200
1,7885600
1,7974300
1,7839700
0,7832700
1,7859200
0,7866700
1,8755300
1,7914900
0,7810100
1,8233700
1,7818900
1,7957900
1,7817500
0,7833300
0,7819900
1,7814800
1,7807500
1,8531900
0,8011400
0,8185300
0,8095100
1,8038800
1,8048400
1,8192300
0,7963700
0,7848000
1,7981400
0,7803800
1,7825400
0,7849400
0,7871800
0,7798600
1,7878200
1,7810500
1,7825400
1,7815700
0,7810800
1,7805800
0,7812900
0,7828700
0,7817600
0,7795500
1,7829200
1,7821300
0,7914800
1,7809500
1,7828000
0,7797300
0,7874800
0,7804500
1,7894900
1,7806200
0,7828300
0,7797700
1,7999100
1,7854300
0,7815900
1,7833600
0,7808500
1,7823100
1,7814400
1,7831800
1,7888900
1,7840500
1,7904800
0,7793800
0,8645900
1,8019400
1,7848200
1,7803400
1,7828200
1,7867800
1,9255200
1,9652900
1,9705200
0,8294500
1,8249300
0,8462500
1,7839200
0,7836000
1,7873000
1,7848000
0,7964300
1,7958800
0,7985800
0,7860200
0,7833000
0,8419900
0,8137100
0,8019600
0,7937400
1,7833500
0,7913000
0,7786000
0,7825800
1,7826500
0,7870100
1,7816500
1,7842800
1,7812100
1,7876300
1,7816900
0,7925700
0,7789900
0,7832300
0,7800200
0,7819300
1,7815400
0,7837800
1,7823100
0,7842400
1,7805400
1,7847100
1,7825600
0,7829700
1,7804300
0,8333800
1,7804800
0,7955400
0,7827000
0,7815500
0,7801400
0,8095500
0,8016700
0,8212400
0,8282300
1,7916800
0,8091900
0,8039300
0,7953000
1,8053500
0,7990800
0,7963600
0,7980900
1,7830200
0,7826300
1,7818300
1,8810200
0,8670800
1,7943800
0,7799800
1,7825900
1,7828700
1,7830400
1,7817100
0,7847400
1,7812700
0,7807500
1,7807100
0,7992400
1,7843900
1,7863600
0,7852300
0,7806600
0,7823700
0,7833600
0,7808300
1,7837700
1,7849800
1,7939100
0,8008500
0,7803600
1,7829200
0,7791600
0,7816000
1,7835800
0,7816400
1,7809500
0,7808500
1,7804100
1,9572900
0,8080300
1,7858300
1,7801900
1,7835000
1,7850000
1,7896900
0,7838000
1,7972800
0,7822700
1,8094400
0,8390000
1,7812300
0,7843400
1,7818500
0,7824200
0,7796600
1,7865600
1,7827600
1,7814700
1,7837200
0,7822000
0,7825400
1,7827700
0,7844500
1,8009700
0,8071600
0,7828900
0,7848200
1,7848300
0,7800400
1,7980000
0,7823800
0,7813900
0,7819800
0,7818800
0,7811800
0,7811100
1,7815300
1,7855600
0,7828500
0,7820100
0,7795300
1,7966800
0,8016100
1,7990200
0,7916500
1,8069000
0,7968200
1,7932900
0,7952600
1,7983500
0,7955900
1,7961100
0,7916000
1,8317500
0,7913200
1,7973600
1,8106100
1,7894600
0,7742700
1,7814500
0,7806000
0,7808700
0,7798200
1,7822400
1,7848500
1,7854300
1,7826800
