class,ns
1,8114800
0,10045000
1,10728800
0,11314400
0,9232900
0,10715700
1,10543700
1,10454900
0,12025600
1,12415400
1,12700700
0,16033800
1,15627300
1,16513400
0,18324600
1,14326900
1,18724000
0,14069500
1,12108800
0,12363500
0,16368000
1,11820100
0,12562100
1,12638500
0,14870000
1,13922800
0,12088200
0,11711400
0,14456600
0,14195600
0,11602700
1,10944000
1,11502900
0,13573000
1,11539900
1,21630900
0,13277700
0,20904800
0,12324000
0,11809600
1,12896200
0,11272500
1,11365200
0,13703300
0,11960700
1,11492100
0,11734300
0,12679000
0,12119000
1,12913300
1,13034100
1,12808100
0,12109100
1,14498300
1,13666200
0,11892700
0,12951600
0,12193400
0,12707800
1,17146100
0,13880500
1,13810600
0,11801100
0,12666000
1,15458700
0,13859000
0,15091500
0,14100200
1,13879200
0,15373600
0,11090500
0,10692100
1,12444900
0,13202000
1,12425100
1,12083100
0,15841800
1,11647800
1,13632300
1,14051000
0,13247100
0,16405500
0,10536600
1,9921600
1,11071500
1,12644000
0,10898900
1,8938500
1,8395400
0,10117600
1,9654300
1,11936500
1,9993700
0,10298000
1,10496600
1,10727000
0,10290100
0,10772300
0,11391400
1,10380900
1,10667100
1,10040400
1,9765600
0,9981400
0,10248700
0,10146700
1,9621800
1,10996600
0,10520300
0,11053600
1,10361000
1,10781500
0,11144800
1,11039300
1,10758900
0,10404000
0,10988900
1,10822900
0,10299700
1,10176300
1,11081100
1,10542700
1,10706700
1,11107900
0,10588000
1,9852100
1,11241800
1,10529600
1,10510900
0,9699200
0,9600100
0,10144000
0,9785500
1,9595000
1,11089200
1,8458100
0,8004500
1,7947000
0,9753300
1,10628100
0,11172400
1,9052200
0,10229800
1,10298800
0,8544400
0,8652800
1,9480400
0,8389700
0,9618500
1,9073200
1,9132900
0,8472600
0,8135700
1,8600000
1,10903000
0,9555300
1,9843000
0,8167200
1,8504900
1,8352500
1,8026600
0,8066900
1,8766800
1,7983500
0,9546400
1,7975400
1,10630900
1,9455000
1,10142900
1,10071700
1,10163400
1,9163400
0,9973600
0,7890200
1,8358900
1,8772500
1,9161000
1,8149000
1,8709500
0,7983500
0,8377900
1,9264000
0,10363500
1,11660600
0,11825300
0,11703200
1,15711100
1,13290900
0,12177500
0,11971700
1,11611400
1,13037500
1,14228000
0,11777400
1,11051600
1,10793000
0,15220600
1,13121800
1,13418800
0,11189100
0,13345800
0,11689600
0,11616500
0,13612600
0,10826600
1,11490900
1,11269600
0,19323700
1,11064600
0,12666300
1,18183800
1,13386400
0,11217500
1,14192100
0,15599000
1,12025100
1,12207600
1,13355100
0,11230500
1,11676900
0,11648400
0,11698300
0,12269800
0,9916100
0,11468100
1,15507400
1,11027200
1,9178900
1,9143000
0,8817500
1,9046500
1,8410200
1,9723100
0,8862100
1,10238300
0,10255700
1,9667000
0,8620700
1,9316000
0,10859400
1,8718600
1,9898000
0,9625600
1,10296400
1,11069300
1,11533600
1,10590300
0,10112300
0,8830700
1,8770200
1,10120100
1,8456900
0,8339300
1,8048200
0,8131800
0,8374300
1,7981800
1,8049600
0,9209400
1,10514100
0,9751500
0,9316100
1,9083300
0,9042900
0,8724900
0,10497000
1,11608000
0,10593600
0,10876200
0,9816400
1,10093400
0,12042400
1,12299300
1,10615200
0,11532500
1,10537500
0,8743800
1,8481200
0,10708000
1,10458500
0,8099200
0,9853500
0,10592500
0,10489700
1,10212900
0,9443000
0,8573100
1,9005900
1,10091500
1,9381800
1,8534100
0,12647300
0,10223100
1,8533600
1,9595800
1,9762300
1,8869200
0,8084100
1,10108700
0,9008400
1,8583000
1,8608300
1,8067100
1,8211700
1,7922900
0,7956900
0,9594600
0,8041800
1,9509900
0,10025900
1,8544000
1,8551200
1,10394900
0,8229700
1,9455800
0,9143000
1,10294900
1,10550900
1,8550600
0,7883800
0,8114800
0,7967400
1,8697100
0,10282300
1,11418200
0,9417300
0,8834600
0,9192000
0,8333500
0,8013300
0,10083500
0,10206300
1,8424400
1,8222600
1,8663100
0,9498300
0,8256100
1,8391900
0,9654100
1,8311100
0,8068100
1,9156800
1,8500100
1,8188100
0,7885200
1,7851200
1,7896100
1,7907400
1,9789200
1,10566100
1,9392400
1,8040800
0,8157300
1,9854000
1,9409000
1,8446900
1,8840200
1,10464300
0,10551300
0,9661300
1,8770700
1,9637100
0,10155100
0,8301100
1,8013600
1,7943800
1,7900300
1,7940400
0,7886800
1,7874300
0,8699000
1,7994500
1,10949100
0,11139400
1,9071200
0,8245600
0,7999500
0,8073300
0,8102100
0,7966400
1,7889000
1,7927600
0,7902400
1,9517700
0,7847200
0,7895700
1,8008000
0,7860500
0,7939300
0,8054300
0,8400200
1,7932000
0,8046100
0,8178400
0,8946100
0,9558100
0,8228800
1,9902600
0,8807900
0,8433000
0,8384500
0,8702800
0,10450900
0,8122600
0,7903700
1,7912900
0,7859500
0,7871100
1,7832900
0,8390800
0,7863300
0,8359000
0,7938000
0,10334200
0,9092500
1,7704100
1,7762900
1,7816300
1,9096100
0,8993500
0,7898100
1,7864100
0,7881300
1,8056900
0,7856900
0,7833200
1,8201900
1,7967500
1,7968100
1,8022900
1,8061700
1,7937900
0,7840600
0,7869700
1,7839500
0,7856700
1,7835000
0,7927000
1,7941700
1,7941200
1,7868900
0,7978800
0,7936800
1,8262300
0,8689000
0,7845500
0,7822900
1,7822900
0,7833800
1,7830500
0,7833200
1,7849300
0,7820300
1,7825400
0,7837200
0,7810000
0,7813700
0,7824200
0,7862800
1,7831900
1,7943700
1,8033000
1,7852100
0,7836100
0,7837900
0,8218900
0,7854300
1,7837900
0,7818300
0,7873500
0,7855700
0,8078000
0,7829100
1,7861000
1,7841000
0,7870400
0,7819700
1,7853700
1,7830200
0,7965200
1,7808600
1,7830300
0,7837700
1,7951900
0,7801600
1,7825200
1,7857700
0,7839000
1,7808200
0,7813500
1,7826300
0,7846000
0,7811800
0,7854700
1,7827300
1,7825700
0,7811900
0,7846600
0,7824500
0,8005300
0,7811500
0,8754100
0,7828800
0,7924000
1,7804400
1,7865400
1,7814300
1,7836100
0,7812800
1,7866200
0,7824000
1,7819700
1,7841500
1,7857800
1,7904000
1,8985000
1,8385400
1,8025800
0,7970600
0,7976800
1,7842300
1,7824000
1,8233300
0,7833800
0,7849100
0,7834400
0,7851100
0,7937700
1,7827800
1,7859700
0,7846100
1,7856200
0,7824500
0,7821100
1,7814000
0,7826500
1,7889000
1,8352000
1,8937200
1,7995900
1,8436500
1,7834900
1,7869900
0,7818100
0,7925700
0,7831500
0,7984700
1,7819700
0,7838400
1,7815800
0,7869000
1,7826000
0,7915400
1,7846600
1,8019800
0,7821400
0,7841300
1,7812200
1,7872800
0,7828900
0,7831400
1,7825500
1,7856100
1,7823800
1,7855900
0,7819300
1,7831700
0,7811800
1,7906300
0,7832000
0,7980200
1,7826700
0,7841900
1,7840000
0,7995300
0,7834800
1,9040700
0,10120700
1,8224200
1,8201800
1,8258000
0,8266000
0,8270400
0,8390800
1,8205100
0,8340600
0,7864800
1,7870500
0,7910600
0,7870900
1,7903100
1,8002500
1,7828400
1,7884000
1,7885800
0,7969000
1,7908100
0,9349700
1,9799900
0,8793100
1,8198700
1,7858100
1,7869700
1,7836700
0,7861100
1,7895600
1,8872600
1,11010700
0,10671700
0,7880700
0,7838100
0,7837800
1,7824200
0,7827800
0,7832500
0,7828600
0,7839000
1,7818400
1,7821100
1,7825200
1,7808000
1,7811500
0,7829000
0,7837100
1,7956600
0,8036100
0,7988200
0,7873500
0,7962200
0,7856200
0,7840300
0,7873600
0,7816300
1,7798400
0,7809300
1,7813400
0,7789400
0,7800500
1,7800700
1,7814500
1,7783600
0,7829900
0,7827300
1,7817700
0,7803000
0,7945000
1,7802200
0,7833100
1,7795600
0,7804600
0,7810000
1,7834000
0,7810200
1,7833900
0,7842900
1,7917600
1,7854200
1,7827100
0,7848800
1,7849600
0,7839600
0,7884100
1,7936100
1,7853900
