class,ns
0,7654900
1,7396300
0,7491700
1,7306900
1,7559900
1,7396400
0,7799900
0,7373700
0,7541000
1,7513600
0,7607500
0,7461800
0,7740100
1,7481700
1,7542700
0,7460700
1,7687300
1,7483800
1,7702800
0,7463500
0,7551700
1,7543400
1,7491600
0,7390700
0,7417600
0,7397200
1,7475200
0,7411300
0,7466500
1,7487600
0,7949100
1,7312600
1,7541400
0,7403500
0,7397700
1,7695900
1,7483000
1,7622300
0,7490100
0,7575300
0,7460500
1,7569300
0,7480000
0,7690600
1,7488800
0,7714000
1,7550700
1,8500800
0,7702100
0,7704000
0,7640000
1,8043200
0,8100000
1,7831300
1,8095800
0,7673400
1,7632300
1,7699600
0,7784100
1,7674100
0,7618800
1,7826900
1,7737000
1,7661400
1,7632800
0,7748000
0,7620700
1,7655600
1,7636500
0,7702400
0,7620800
1,7672200
0,7616100
0,7737000
0,7318400
0,7478300
0,7432400
1,8094400
1,8012300
1,8699100
0,8924600
0,9357400
1,8574500
1,8616200
0,8503400
1,7425500
0,7764500
0,7777400
0,7816500
1,7798700
1,7800800
1,7777300
1,7971600
0,7804000
0,7781900
1,7770300
1,7854800
1,7803800
1,7925000
1,7323600
1,7519400
0,7412300
0,7577700
0,7374000
1,7618000
1,7829100
1,7375400
1,7460700
1,7456500
1,7516100
0,7376300
1,7357600
0,7556800
0,7743300
1,8061500
1,8866700
1,8629900
0,8922100
1,8144000
1,7659700
1,8010500
0,7490900
0,7548100
0,7484400
1,7533400
0,7825100
1,7784300
0,7811800
0,7870800
0,7804900
1,7782500
0,7795400
0,7779000
1,7978900
0,7800000
1,7802600
0,7792500
1,7837300
1,7679200
1,7861700
1,7651400
1,7812600
1,7640300
0,7682600
0,7624400
1,7703300
0,7646400
0,7878700
1,7662000
0,7738900
0,7696600
1,7679700
1,7648900
0,7821500
0,7650100
1,7702000
0,7637300
0,7756400
0,7677100
1,9494800
0,10148900
0,10252700
1,8716600
0,7743100
0,7814300
0,7680800
0,7808600
1,7613500
1,7765600
0,7646000
1,7682200
0,7616700
1,7730400
0,7644200
1,7683000
1,7610900
0,7690500
1,7636400
0,7673400
1,7613100
0,7807600
0,7643400
0,7824400
0,7657600
1,7747200
0,7646600
1,7853300
1,7614900
1,7707800
1,7950100
0,7676000
0,7615700
1,7696200
1,7638500
0,7670800
0,7617400
0,7823400
0,7650900
1,7699600
1,7647500
0,7685100
0,7644000
1,7847700
1,7629700
1,7811500
1,7636800
0,7662700
0,7626700
1,7694700
1,7850500
0,7730800
0,7631600
1,7703800
1,7638300
0,7643100
0,7495000
0,7511200
0,7488300
1,7805400
0,7478400
0,7587400
0,7488200
1,7537900
1,7468900
0,7625700
1,7486600
1,7464800
1,7504200
1,7388100
1,7414200
1,7374600
1,7730800
1,7608300
1,7614100
1,7828300
1,9068900
0,7497200
1,7562900
0,7375500
1,7452500
0,7460100
1,7693600
1,7621800
1,7678100
1,7633700
0,7741600
1,7619200
1,7751200
0,7615500
0,7685700
1,7622800
0,7675800
0,7619000
0,8028500
0,7697100
0,7582500
1,7729200
1,7543900
0,7500700
0,7627200
0,7458200
1,7697400
1,7480300
0,7527700
1,7480000
0,7817600
1,7479800
1,7788800
1,7677500
0,7774700
0,7689100
1,7845900
1,7679900
0,7757300
0,7682000
1,7720400
0,7638100
1,7767000
1,7702000
0,7709300
1,7439600
1,7629800
1,7498400
1,7722900
1,7595800
1,7639200
0,7627100
1,7534300
1,7347300
0,7922000
0,7436100
0,7584900
1,7348500
1,7544200
1,7634600
1,7524400
0,7621000
0,7576000
0,8032300
1,8020000
1,7683300
0,7510700
0,7716200
1,7528300
1,7790900
1,7560700
0,7558800
1,7589800
1,8110200
1,7591300
0,7561800
0,7633800
1,7666600
0,8028200
1,8081800
1,8346300
0,8621500
0,8462900
0,7638900
0,7813400
1,7821700
0,7723900
0,7827700
0,7678300
0,7692900
0,7710000
0,7737500
1,7648000
1,7737500
0,7685500
1,7717400
1,7651700
0,7792100
1,7666500
0,7721200
1,7654600
0,7762000
1,7657000
1,7705600
0,7793900
0,7763200
1,7653900
1,7789400
1,7651200
0,7712400
1,7520500
0,7557500
0,7535600
1,7628800
1,7553200
0,7609200
1,7540300
1,7647600
1,7563900
1,7572600
1,7521500
0,7695800
1,7566600
0,7391700
1,7516300
0,7517100
0,7565200
1,7419700
1,7376900
1,7838500
1,7439800
0,7528900
1,7459500
1,7643600
1,7458700
0,7408800
0,7592100
0,7624000
0,7566900
0,7547700
1,7544500
0,7555400
1,7768000
0,7546900
0,7558700
0,7555800
1,7628100
1,7502400
1,7686100
0,7486700
0,7707600
0,7317100
1,7757700
0,7414800
1,7470200
1,7349800
0,8111400
1,7653400
0,7567400
1,7470000
0,7566400
0,9272000
0,8128700
1,7822400
1,7945600
1,8059600
1,7908000
0,7681700
1,7736600
0,7616500
1,7823800
0,7622100
1,7705600
0,7615300
1,7850000
1,7828300
0,7874200
0,7821500
1,7968300
1,7805500
0,7914200
0,7781800
1,7823600
1,7804800
0,8160800
0,7781700
0,7817200
0,7814000
1,7715700
1,7633400
1,8197900
0,7682700
0,7687500
0,7620100
0,7700400
1,7659900
1,7679400
0,7618300
0,8213100
0,8385500
0,8041600
0,7911500
1,7855500
1,7814100
1,7833200
1,7851600
1,7824500
1,7796700
0,8417600
1,7815000
0,7824700
0,7790100
0,7783900
0,7810000
1,7931200
1,7847600
0,7804300
0,7867700
1,7883900
1,7851200
1,7818200
1,7880100
0,7876100
1,7846600
1,7809800
0,7859900
0,7706900
1,7796200
0,7666100
1,7758900
1,7661200
0,7721500
0,7657900
1,7799700
0,7850100
0,7717100
1,7645400
1,7897600
0,7681600
1,7581400
1,7494800
0,7654500
1,7554200
1,7539900
0,7548400
1,7578900
1,8202800
0,7491600
1,7589500
1,7568100
0,7616000
0,7482300
0,7601800
1,7477700
1,7640000
1,7613500
1,7481800
0,7433000
1,7875200
1,7339200
1,7492800
1,7450000
0,7594300
1,7416800
1,7434700
0,7601600
0,7669900
1,7508700
0,7692200
1,7618800
1,7643100
1,7489300
0,7633700
0,7551600
1,7593800
0,7545500
1,7542100
0,7541100
0,7750200
1,7422900
1,7438700
1,7590100
0,7549300
0,7418800
1,7546600
0,7436100
1,7420400
0,7543200
0,7325900
1,7562900
1,7753600
1,7560100
1,7488500
0,8343600
1,7848900
1,7870400
1,7591800
1,7574500
0,7569500
1,7649000
0,7551700
0,7602300
0,7567100
0,7660100
0,7554200
1,7732800
1,7683400
0,8042000
1,7662400
1,7727100
0,7680800
0,7761500
0,7698200
0,7709700
1,7851800
0,7734500
0,7675800
0,7710900
1,7346700
1,7525100
0,7433900
0,7515900
0,7353900
1,7691100
1,7407700
1,8178600
1,7354700
1,7493300
0,7435000
0,7422800
1,7355000
0,7526700
1,7625600
1,7442100
1,7786500
1,7602200
1,7584600
1,7517900
0,7424400
0,7419500
1,7628000
0,7408100
0,7708500
1,7337400
1,7917500
1,8169100
0,7944400
0,8047700
0,7723800
1,7678700
0,7752100
0,7711100
0,7769600
1,7680200
0,7764800
0,7695700
1,7837200
1,7673700
1,7744300
1,7680800
1,7801500
0,7635600
1,7808000
1,7790900
0,7743700
0,7818700
0,7750600
0,7686300
1,7728000
1,7656500
0,7739500
0,7680100
1,7713300
0,7652700
0,7736100
1,7698800
0,7728500
0,7657900
0,7732300
1,7669900
1,7715200
0,7655300
0,7735100
0,7439300
1,7504300
1,7434200
0,7542400
1,7401900
1,7694800
0,7805300
0,7798100
0,7338300
0,7526700
1,7438900
0,7498900
0,7691400
1,7781700
1,7548700
1,7614000
1,7480200
0,7724600
1,7638500
0,7584000
0,7597600
1,7625800
1,7678600
0,7584500
0,7564900
1,7529300
1,7625500
1,7570700
1,7645500
1,7608200
0,7616300
0,7599200
0,7610500
1,7475700
0,7689400
1,7574300
0,7617600
1,7476500
1,7812400
0,7568500
0,7525500
1,7456400
1,7607800
0,7568100
1,7532500
1,7455200
0,7525900
1,7503700
0,7909500
0,7945100
1,7860700
1,7536500
1,7600600
1,7453400
0,7460700
0,7642100
1,7463000
0,7520400
0,7460700
0,9960700
1,10920900
0,8807400
1,8552600
1,8640200
1,8381400
0,7814200
1,7798200
1,7802700
0,7822400
1,7789300
1,7794900
