class,ns
1,7962700
0,7825500
1,7935300
1,7853700
0,7964900
0,7830300
0,7934700
1,7825900
1,8033200
0,7824300
1,7822800
0,7859700
1,7849500
0,7809100
1,7800200
0,7841500
0,7853800
1,7842600
0,7859300
0,7949100
0,9522000
1,7962000
1,7826100
1,7903200
0,7829900
0,7875700
1,7862000
0,7850300
1,7887300
1,7873400
1,7882100
0,7835200
0,7843000
0,7853400
0,7816300
0,8345300
0,7841900
0,8145200
1,7832600
0,7856900
0,7813400
0,7803900
0,7843500
0,8533100
0,7819700
1,7857400
0,7834400
1,7855200
0,7822300
0,7929400
1,7794200
0,7849300
0,7814600
1,7848400
1,7822500
0,7855700
1,7826900
0,7914700
0,7836600
0,7838900
0,7815200
0,7963800
1,7808400
0,7828900
0,7841700
1,7843800
1,7830600
1,9397600
1,9099000
1,7817500
0,7825000
1,7809800
0,7822900
1,7820200
1,7862700
1,7819900
1,7832500
0,7984700
1,7880700
1,8045200
1,7784300
0,7819200
1,7801500
0,7900700
1,7848400
1,7827500
0,7846500
0,7835400
0,7799600
0,10781100
0,11190000
0,11194000
1,8885200
0,7904000
1,7851300
0,7861800
0,7828100
1,7792700
0,7805600
1,8930200
1,7818300
0,7864300
0,7838800
1,7839400
0,7840100
1,7839100
1,7824600
1,7828000
1,8762600
1,7899300
1,7825700
1,7877000
1,7895700
1,7859600
1,7984500
0,7855600
0,7829500
0,7832800
0,7821000
1,9533300
0,7846100
1,7826900
0,7977400
0,7847100
0,7845000
1,7828500
1,7818600
1,7831600
0,7810100
0,7797100
0,7843100
0,7840300
1,7862100
1,7831900
1,8056400
1,11096200
0,8794800
1,7807600
1,10396400
0,9948900
1,7815500
1,7920900
1,7828700
1,7837600
1,7842000
0,7861400
0,7800100
0,7863600
0,7817000
0,7826100
1,7834000
0,7915100
0,7806700
1,7856300
1,7846500
0,7844800
1,7887200
0,7877500
1,7794400
0,7825000
0,7822700
1,7941300
1,7818600
0,7864200
0,7839500
1,7848000
1,7803300
1,7937800
0,7840300
0,8479900
0,7826300
1,7886200
0,7875400
1,7867400
0,7822400
0,7830600
0,7839600
0,7814200
0,7800600
1,7866200
0,7850000
1,7839900
0,7838800
1,7821500
0,7801500
1,7810400
0,7818100
0,7833600
1,7801700
0,7840200
1,7805300
