class,ns
1,63600
1,56400
0,55800
1,55700
0,54100
1,54000
1,55400
1,53400
1,54000
0,52900
1,53700
0,52500
1,53800
1,53100
1,53100
0,52300
1,52800
1,52800
1,52900
1,53100
0,52200
1,57800
0,52100
0,51200
0,50600
1,52700
1,52800
0,51900
0,51100
1,52400
1,52600
0,51900
1,52500
0,51600
0,51000
1,52600
1,52800
0,51600
1,52600
0,51800
1,52600
1,53000
0,51900
0,51600
0,50800
1,52500
0,51300
1,52300
1,52500
1,52600
1,52400
1,51700
0,52200
1,52500
1,55500
0,52100
0,51200
0,51000
0,50500
0,50400
0,50600
0,50200
1,53000
0,51000
1,52900
1,53100
0,52000
1,53400
1,53900
0,52800
0,52100
1,53800
1,53000
1,54000
0,53100
1,53800
0,53200
0,51600
0,50900
1,53000
0,51500
0,51100
0,50800
1,53200
1,53300
1,53300
1,53600
1,58100
1,52800
0,52200
0,51600
1,52700
0,52200
1,53100
1,52600
0,52500
1,52600
1,53300
0,52600
0,51700
1,53600
0,51700
1,52600
1,52300
1,52800
0,51700
1,52600
0,51600
1,52100
0,51700
0,50900
0,50600
0,50600
1,52200
1,52900
0,51500
0,51000
0,50400
0,50600
1,52200
0,51000
1,56300
1,66100
0,76300
1,97400
1,90900
1,91000
1,75200
1,53000
1,52600
0,52200
1,52500
0,52100
0,51200
0,51000
0,50700
1,52500
1,52500
1,52700
1,52900
0,52000
0,51200
0,50600
0,50600
1,52500
0,51300
0,50800
1,52500
0,51100
1,52400
0,51500
0,50800
1,52600
0,51300
1,52700
0,51400
1,52800
1,52700
0,51900
1,52500
1,56200
0,51900
1,52500
1,52800
0,52000
0,51100
1,52500
1,52500
1,52400
0,52000
1,52600
0,51600
0,51100
1,52400
0,51600
1,52300
0,51600
0,51200
0,50800
1,52500
0,51100
0,50800
0,50800
0,50400
1,52900
0,51200
0,50700
1,52300
1,52600
0,51600
0,51200
1,52300
0,51300
0,50900
0,55800
0,50500
1,52700
0,51100
0,50400
0,50600
1,52300
1,52600
0,51400
0,51200
1,52600
0,51600
1,52600
1,52500
1,52200
0,51700
1,52000
1,52400
1,52500
0,52000
1,52400
0,51600
0,51100
1,52200
1,52500
0,51800
1,52700
0,51900
0,51200
0,50600
1,52300
1,52200
1,52300
0,52000
0,51100
0,51000
0,50900
0,51000
0,51000
1,55500
1,53400
1,53000
0,53000
0,51700
0,51200
1,52700
0,51600
0,50700
0,50500
1,52600
1,52900
0,51900
0,51800
0,50600
0,50900
1,52200
0,51100
0,50800
1,52600
1,52800
0,52100
1,52800
1,52300
0,51900
1,52500
1,52500
0,51700
0,51400
0,50800
1,52700
1,52500
0,51800
1,52700
1,52300
0,51800
1,52500
0,51800
0,54600
0,50900
0,50200
1,52600
0,51300
0,51000
1,52700
0,51200
1,52500
0,51300
0,50700
0,50500
1,52600
1,52700
0,51300
0,51200
0,50500
1,52600
1,52400
0,51600
1,52100
0,51700
1,52600
1,51500
0,51800
1,52400
1,52400
1,52100
0,51600
1,52400
0,51700
0,50800
1,52400
1,52900
1,52400
1,52200
0,52000
0,51300
0,50900
0,54200
1,52700
0,51200
0,50700
1,52500
1,52900
1,52400
0,51500
0,51000
0,50600
0,50600
1,52600
0,51100
1,52400
1,52400
1,52800
1,52600
0,52200
0,51400
1,52700
1,52600
1,52600
1,52600
0,52100
1,52600
1,52400
1,52200
1,52300
1,52400
0,52000
0,51000
0,50700
0,50200
1,52200
1,52400
1,52500
0,51500
1,52200
0,54400
1,52800
0,51700
0,50900
0,50600
0,50400
1,52400
1,52500
1,52300
0,51700
0,51100
1,52200
1,52600
1,52400
0,51900
0,51100
1,52300
1,52200
0,51900
1,52500
0,51600
0,50900
0,50600
0,50300
0,50000
1,52700
0,51000
0,50500
0,50200
1,52300
0,51000
0,50700
1,52500
1,52300
0,51500
1,52700
0,51700
0,51000
0,51000
0,53800
0,50500
0,50200
1,52800
0,51400
0,51300
0,50900
0,50900
1,53000
0,52500
1,53200
0,52000
1,52900
0,52100
0,51100
0,50900
1,52600
0,51400
1,53000
0,51800
0,51700
1,52600
1,52800
0,51700
0,51000
0,50800
0,50600
1,52800
0,51300
0,51500
0,50800
0,50500
0,50400
0,53300
1,57800
1,67900
0,61800
1,52800
1,52500
1,52900
1,52200
0,52100
1,52600
1,52400
0,52100
1,52200
0,51700
0,51000
0,50600
0,50500
1,52400
0,51000
0,50900
1,52100
0,51100
1,52300
1,52500
0,51400
