class,ns
1,7881100
1,7878700
0,7903900
0,7901500
0,7872100
1,7939000
0,7903000
1,7894800
1,7868900
1,7908700
0,7867300
1,7899700
1,7869300
1,7919500
0,7873500
1,7888800
0,7878600
0,7909600
0,7873200
0,7873000
0,7868900
0,7915000
0,7875400
0,8563000
1,8174400
1,8622100
1,7874900
0,7907500
0,7942400
1,8860300
1,7869700
1,8090900
1,7955900
0,7981000
0,7873300
0,7931700
0,8056300
0,7925600
0,7880400
1,7941400
1,7903700
0,8021500
0,8210100
0,8153200
0,7924200
1,7961700
1,7905600
0,10911000
0,8007500
1,7934200
0,8094700
0,7913600
1,7941400
1,7910900
0,8071900
1,7912200
1,7960400
1,7851200
0,7937600
0,7859100
1,7889800
0,7870500
1,7935500
0,7894700
1,7890400
1,7892600
1,7877000
0,7846800
0,7905200
1,7910400
0,7916500
0,7870900
0,7920600
1,7934200
0,7907000
1,7932500
1,7904600
1,7878800
1,7884400
0,7857100
0,7899500
0,7896300
1,8033700
0,7861600
1,7945200
1,7852900
1,7932600
1,7865400
0,7911300
0,7860000
1,7893500
0,7857400
1,7884000
1,7854000
0,7912100
0,7859400
0,7934900
0,7851000
1,7921800
0,7860300
0,7892600
1,7854600
1,7882900
1,7895100
1,8259500
1,7903300
0,7905900
0,7895300
0,7945100
1,7902700
1,8156900
1,7962700
0,7961300
1,7905600
1,7936300
0,7936400
0,7930500
0,7908200
0,7949300
0,7936300
1,7953900
1,7996300
0,7990700
0,7980500
1,7898100
1,7919200
0,7936400
1,7942000
1,7898700
0,7961700
1,7926000
0,7939000
0,7906200
0,7953100
0,7968400
0,7932700
1,7935100
0,8016900
0,7917900
1,8094000
1,7870200
1,7902600
0,7878000
1,7889500
0,7862400
0,7930400
1,7897900
1,7933800
1,7901500
0,9712900
1,8047900
0,7945700
1,7984600
1,8004600
1,7886600
1,7939400
0,7906200
1,8557900
1,7871000
1,7883300
0,7921500
1,7864500
0,7885300
1,7885400
1,7903200
1,7910800
1,7892400
1,7923900
0,7867900
1,7875800
1,7882800
1,7906300
0,7896400
0,7861000
0,7869700
1,8027000
0,7860300
0,7896100
0,7920900
0,7895700
1,7988400
0,7865700
0,7888400
0,7886800
1,7885400
1,7994800
1,7907100
0,7854100
1,7986200
1,7883000
0,7923000
0,7862400
1,8072400
1,7858100
0,7921600
0,7861400
1,7885200
0,7864900
1,8129200
1,7873100
1,7896200
1,7863900
0,7930200
0,7863100
1,7915200
1,7892500
0,7913000
0,7860400
0,8028200
0,7898900
0,8211900
0,7893800
0,7961200
1,8165400
1,7956500
1,7898800
0,7916100
1,7914100
0,7894500
1,7851500
0,7929500
1,7855000
0,9451300
0,7900600
0,7898800
1,7907700
1,7866900
0,7902500
1,7905100
0,7883400
0,7896700
0,7979400
1,7889100
0,7886600
1,7871300
1,7908200
0,7878300
1,8078500
1,8076700
0,7968600
0,7876100
1,7902900
0,7908800
0,7919000
0,7871300
0,7890500
1,7868000
0,7950300
1,7897400
0,7983000
0,7926000
0,7965200
0,7881700
0,7966900
0,7931300
1,7948400
0,7878900
0,7960000
0,7960900
1,8111200
1,7920200
0,7950800
0,7955700
1,8137500
0,7915400
1,7939300
0,7950000
1,8300000
0,7879400
0,7977600
1,7947300
1,8102600
1,7914500
0,7994200
0,8000300
1,8318100
1,8623700
1,8550500
0,8324500
1,8646000
0,8238500
1,7872800
0,8015900
1,7905700
0,8101700
0,7909300
1,7937200
0,7861200
1,7939600
1,7860500
1,7906300
1,7868800
1,7937500
0,7865300
0,8032500
0,7911800
1,7874700
1,7856100
1,7905000
1,7911700
0,7914900
0,7873800
1,7910700
0,7905100
0,7938600
0,7911700
0,8241500
1,7910900
1,7906100
0,7860600
0,7891500
0,7893700
1,7880300
0,7871000
1,8076800
1,7873000
0,8040500
0,7870700
0,7938700
1,7868000
0,7889600
0,7847700
0,7934300
0,7869000
1,7885300
1,7855600
0,7917300
0,7865500
1,7869600
0,7981600
0,7894400
0,7860200
1,7908400
1,7870600
1,8037600
1,7854300
0,7914100
0,7912600
0,7994000
0,7863200
1,8013500
1,7871300
0,7898200
0,7863200
1,7889000
1,7889200
0,7879300
0,7861800
1,7871900
0,7895400
0,7950000
0,7859200
0,7938600
1,7850500
0,7890400
1,7859500
0,7941200
0,7888100
1,7891700
1,7935700
1,7924400
1,7857400
1,7893300
1,7874600
1,7930600
0,7857400
1,7893900
0,7889800
1,7895600
0,7865700
0,7888200
0,7894300
0,7891900
1,7859500
0,7914400
0,7937500
0,7904900
1,7857600
1,7916500
1,7912000
0,7900600
1,7857000
0,8023100
0,7886800
1,7893100
1,7848100
1,7921200
1,7862500
0,7913000
0,7867300
0,7967300
0,7860800
1,7944300
0,7879100
0,8119700
1,7901100
1,7978500
1,7855100
1,7931600
1,7879600
0,7950400
1,7925200
1,7922500
1,7907600
0,7907500
1,8025900
1,8817000
1,7911700
0,7918000
0,8033300
1,7947400
0,7862500
1,7927300
0,8083300
1,10431100
1,10063800
1,8784900
0,9366800
0,9570200
1,8396400
1,9394100
1,8208400
0,8604300
0,7949800
0,8378400
1,8733800
0,9288600
1,8105500
0,7995600
0,8055100
0,8270400
1,8325900
0,8081400
1,7942500
1,7932500
1,7952400
0,7898700
1,8005900
1,7982200
1,8016000
1,7884700
0,7990000
1,8081800
0,7993100
1,7928800
0,8117600
0,7916700
0,7931300
1,7886800
0,7941500
0,7956000
1,7921300
1,7902200
0,7900100
0,7860600
0,7873400
1,7926600
0,7975300
0,7876300
0,7914700
1,7872800
1,7906400
1,7874900
0,7886800
0,7906400
1,7917700
1,7886200
0,8038700
1,7996100
1,7880900
1,7880800
0,7919700
0,7873700
0,7889200
0,7913700
1,7979600
1,7869500
1,7884700
0,7863400
1,8025200
0,7916000
1,7881100
0,8080800
1,7918400
0,8132900
1,7866600
0,7935600
1,7924600
0,8002700
1,7862600
0,7897900
0,7855600
0,7869400
1,7861000
0,7922800
1,7867600
0,7884000
0,7865200
1,7965500
0,8616800
0,7892900
1,7860300
1,7919500
1,7866700
1,7891800
0,7898200
1,7891000
0,7865100
0,7892900
1,7891500
0,7909300
0,7862500
1,7902000
1,7911900
0,8095400
1,7866400
0,7892500
0,7906000
0,7933600
0,7851800
1,7880800
1,7868100
1,7854000
1,7757900
0,7878200
1,7869100
1,7903500
1,7872600
0,8004300
0,8003400
0,7947700
0,7866600
1,7951900
