class,ns
1,7898200
1,8075200
1,7903600
0,7917000
0,7871100
1,7940300
0,7875300
1,7890600
0,7893600
1,7968700
1,8151700
1,7947300
0,7956300
0,7936500
0,8160300
0,7894600
1,8026800
0,8099500
0,7936300
1,7898000
0,7925100
1,7912700
1,8104000
1,8090100
0,7891100
1,8001100
1,7898500
1,8325500
0,8162500
0,8011700
1,7880600
0,7912800
1,7969200
1,7936000
1,7890400
0,7940100
1,7996800
1,8316700
0,7926100
1,8171500
0,7918600
0,8000100
0,8009800
1,7966400
0,7963500
0,8077000
1,8155700
0,7956400
1,7927100
1,7901000
1,7949500
0,8009100
0,7969700
1,7931200
0,7927400
0,8014700
0,7978800
0,7944000
1,8563300
0,7950700
0,7957600
1,7956200
0,8470200
1,7995100
0,7962500
1,7989600
1,7990200
1,8078200
1,8343300
0,8068900
0,8206500
0,8020100
0,8277400
0,7876900
0,7973300
1,7897600
0,7977500
0,7958300
0,8311300
1,7957500
1,7945000
0,7852300
0,7874800
1,7938900
0,8023400
1,8252600
0,7926800
1,7953600
0,7980700
0,7933800
1,8054600
1,7900900
0,7932400
0,7932400
1,7881700
0,7932800
0,8153800
1,8095600
1,7936600
1,7950200
0,7954900
1,7879000
1,8012000
1,8219500
1,7989100
0,7941300
1,7942400
0,7958400
1,7883700
1,7868400
1,7881900
1,7994900
1,7886400
0,7908000
1,7850900
0,7962600
1,7905300
1,7956800
1,7922000
0,8096700
0,7899300
0,7924900
1,7868000
1,7906100
1,7968600
0,7976200
0,7942500
1,7895400
0,7932400
1,7917700
0,7918700
0,7969600
1,8068400
0,7944600
1,8127700
0,7958300
1,7992300
1,7901500
1,7925500
1,7914800
0,7922200
1,8079600
0,7976400
1,7906500
1,7928200
0,7912200
1,7949000
1,7923000
1,8524900
0,7934900
0,7997700
1,8148900
0,8077400
0,8038000
0,8232100
1,7960600
0,8077300
0,7895600
1,7900100
1,7960200
0,7948600
0,7993100
1,8001800
0,7878200
0,8003500
1,7955000
1,8298100
0,7909600
0,7946900
1,7918300
1,7998800
1,7932900
1,8324400
1,7931500
0,8328600
1,7922000
1,8069900
0,7902000
0,7910000
0,7852700
1,7934600
0,7947300
1,7951600
0,7931100
0,7952400
1,7988800
0,7908600
0,7925400
1,7934400
1,7915700
1,7900500
1,7907300
0,7913400
1,8687100
0,7937000
1,8204900
0,8048800
0,7944800
1,7910000
0,7983300
0,7997700
0,8442800
0,7953400
1,8461100
0,8207700
0,8908100
0,9134000
1,8601800
1,8443700
0,8671400
0,9329400
1,8370700
0,8382600
1,8467700
1,9056800
1,8387700
0,8628500
1,8513100
0,8648900
1,8676200
1,8393200
0,8519300
1,8484800
0,8426600
1,9024900
1,8437800
0,8397900
0,8441600
0,8317400
0,8175100
1,7858600
0,7893300
1,8050800
1,8053500
0,7903800
1,7921100
1,7981000
0,7943800
1,7949900
1,7924800
0,7912700
1,7912800
1,7880300
1,7968700
0,7993500
0,7890300
0,7884800
1,7913700
1,7857500
1,7899700
1,7879400
0,8300900
0,7885300
0,7934500
0,7935100
0,7932000
1,7883800
0,7911600
1,7948500
1,7948100
1,7882100
1,8185300
1,7915800
1,7957100
1,7952400
0,7922900
0,7939700
0,8005100
0,7897800
1,7919800
1,7911800
0,7970500
0,7918000
1,7993100
0,7909900
0,8024100
1,7943700
1,7926800
0,7878200
0,8038400
0,8065800
1,8096700
0,8002900
1,7879000
0,8023400
0,7904500
0,8196900
1,7896700
0,7990100
1,7983900
1,7925900
1,7889600
0,7939900
0,7876100
0,7972100
1,7948000
1,8039300
1,7875500
1,7905000
0,7918200
1,8155400
0,7886100
1,7946300
1,7909500
0,7904700
1,7896000
1,7983300
1,7978700
1,8019500
1,7900800
1,8375300
0,7970800
1,8039600
1,8023200
0,8038200
1,7936500
1,8148000
0,7975000
1,8137400
1,8590500
0,9368200
0,8217700
0,7939700
1,8027100
0,8034800
1,8054800
1,8050400
1,8014100
1,7905900
0,7948400
0,7861900
0,8279600
1,7885200
1,7925600
1,7889900
1,7948200
0,7925200
1,7975500
0,8057200
1,8167200
0,8015500
1,8049200
1,7914700
0,8249400
1,7948600
0,9469900
1,8676800
1,8581800
0,8318500
0,8542700
1,8981500
0,8636100
1,8334600
1,8520700
