class,ns
1,7911500
0,7890000
1,7944700
1,7870500
1,8068600
0,7902900
0,7886000
0,7861600
1,7896300
0,7915400
1,7908900
1,7850900
1,7901400
0,7888300
1,7884300
0,7858500
0,7901300
1,7918000
1,8122500
0,7875200
1,7944200
0,7908200
1,7913800
0,7888800
0,7925600
1,7924000
1,7943600
1,8416600
1,8312700
1,7885300
1,7905200
1,7897700
1,7899900
0,7859800
0,7916200
1,7869500
1,7896000
1,7887700
0,7934300
1,7980900
1,7913300
1,7907100
1,8010200
1,7918700
1,8658700
1,7897400
0,8047800
0,7910300
1,7910000
1,7878800
0,7977300
1,7917400
0,7925600
1,7900100
1,7987200
0,8851900
0,7941100
0,8204100
1,7913800
1,7928800
0,7871100
1,7911600
0,7899400
1,7888100
1,7882000
0,7928800
0,7881100
1,7929600
1,7865900
0,7921200
1,7865100
0,7943300
1,7897900
1,7948800
1,7885000
0,7984100
0,7883600
0,7975100
0,7963900
0,8004400
1,7860900
0,7980400
1,7921300
0,8120200
1,8006100
0,8043300
0,7886700
1,7991700
0,7956200
1,7982200
1,8025000
0,7983800
1,8061400
1,8327800
1,7907800
0,7993500
1,7913500
0,7995400
0,7924500
1,7978200
0,7964400
0,8075300
1,7925400
0,8041400
1,7947300
0,8268300
0,7967600
0,8054800
0,7876400
1,7884600
1,7917300
1,7949100
0,7922200
1,7876700
0,7925500
1,8007900
1,7935700
1,7995100
0,7917300
0,7894900
1,7904100
1,7865400
0,7927000
0,7876800
1,8149800
1,8739800
1,7965300
1,7895400
1,7921500
0,7860100
0,7906500
1,7893800
0,7896900
1,7900000
1,7873500
0,7860100
0,7881500
0,7898700
0,7927300
1,7911500
0,7936300
0,7934300
0,7955400
1,7915600
0,7938500
1,7969000
1,8006300
0,7957900
0,7951400
0,7953300
0,7941900
1,7915200
1,8018900
1,7927700
1,7968400
1,7921700
0,7948100
1,7922700
0,7912200
0,7911700
1,7976200
1,7928900
0,7961100
1,7905100
1,7990000
1,7910600
0,8078200
0,8093800
1,7969100
1,7910600
1,8006300
0,7954200
1,7925000
0,7944200
0,7956300
0,7940800
1,7975300
1,8040800
1,7923900
1,7975600
1,8052500
0,8081500
0,7968900
0,8050500
0,7911400
0,7951200
0,7958900
1,8019500
1,7920700
1,7963000
0,7915100
1,7925700
1,7918800
1,8014300
1,7801600
0,7819900
0,7883100
1,7912600
1,7906000
1,7899500
0,7868300
1,7967900
1,7944700
0,8067000
0,7915200
1,8002600
0,7870400
1,7924700
0,8042400
0,7923500
1,7901100
1,7911000
1,7908400
1,8006700
0,7898400
1,8022900
1,7950600
0,7955800
1,7909200
1,7955300
0,7932200
0,7976500
1,7923500
0,7950600
1,7970700
0,8130700
1,8068000
0,8041700
0,8011700
1,9859400
0,7916400
1,7934300
0,8018200
1,8034500
1,7948100
1,7996300
0,8102400
1,7873900
0,7903600
0,7987500
0,7909400
1,8056900
0,7905800
0,7895800
