class,ns
0,7862200
0,7892500
0,7905900
0,7905000
1,7871500
1,7929800
1,7876700
0,7930500
1,7855300
1,7884000
1,7887100
0,7904300
1,7877600
1,7895400
0,7910800
1,7922500
1,7859700
1,8517200
0,7890900
0,7981200
1,7876500
1,8215800
1,7879500
0,7978300
1,7909700
1,7969600
0,7914500
1,8657300
0,7879400
0,8067400
1,7888800
0,7898000
0,7871000
0,7989400
0,7851600
1,7917900
1,7893400
1,8090100
1,8110700
1,8172600
0,7998800
0,8081500
1,8143800
1,8076500
1,8059100
0,8212000
0,7920300
1,7883100
0,8089000
0,7896700
0,7976900
1,7946300
1,8387500
1,7939400
0,7969000
1,7970900
0,7980000
1,7897800
1,7986500
0,7908900
0,7898500
1,7843400
1,7905500
0,7929600
1,7890300
1,7911600
1,8341200
0,7939300
0,7888200
1,7881000
1,7934500
1,7880000
0,7904400
0,7868300
1,7912700
1,7860300
1,7899500
0,7866200
0,7911800
0,7861800
0,7900200
0,7861700
0,8058700
1,7970200
1,8125600
0,8134200
0,8157900
1,8046000
1,8006600
1,8043700
0,8051800
0,7864100
0,7907900
1,7912400
1,7941900
0,8030000
0,7907600
1,7898100
0,7906500
1,7870800
0,8092600
1,7879500
1,8145500
0,8554700
1,8178300
0,7929200
1,7858700
0,8223800
0,8010000
0,8559900
0,7994900
0,7994300
1,7919800
0,7945600
0,7901000
1,9789800
1,7891800
1,8051800
1,7874500
1,7926000
0,7869100
0,7903400
0,7874600
1,7937500
0,7875900
0,7875200
0,7901800
0,7904500
1,7889400
0,7899300
1,7913200
0,7882700
1,7861800
1,7905300
1,7904800
0,7872800
0,7930200
0,7915900
1,7980500
1,7891800
1,7851800
0,7876400
1,7998000
1,7902700
1,7863600
1,7955200
1,7855400
0,7910400
1,7879600
0,7928200
1,7871300
0,7887400
1,7882900
1,7922600
0,7872600
0,7913200
1,7863600
0,7941000
0,7850900
1,7889500
1,7915100
0,7878700
1,7862100
1,8031200
1,7917900
0,8004500
1,7872200
1,7905800
1,7909500
1,7887400
0,8147000
0,7880200
1,7931200
0,7842800
0,8118000
1,7868900
0,7913100
1,7996200
1,7910500
0,7916100
1,7895400
0,7872400
0,8006800
1,7880900
0,8355500
1,7889200
1,7971900
0,8041300
1,7945900
1,7920900
1,7945200
0,7912900
0,7883900
1,7957900
0,8025900
0,7896600
1,7909200
0,7837000
1,7925600
0,7848600
0,7914500
1,7881900
1,7963300
0,7881200
0,7895700
0,7868600
1,8058900
1,7875200
1,7878200
1,7882100
1,7939900
1,7887700
1,7850500
0,7902200
1,7882500
0,7865800
0,8066700
1,7908200
0,7930600
0,7901900
1,7942400
1,7965700
1,7874300
1,7895300
1,7866400
0,8056900
1,7862500
1,7883900
0,7871400
0,7966000
0,7888500
0,7896800
1,7883600
1,7880300
0,7874600
0,7888000
1,7972400
1,7913700
0,7898600
1,8360800
0,7941200
1,7955800
0,7908700
1,7979100
0,8180100
0,7920900
1,7906000
0,7925600
1,7851900
0,7946600
0,7884200
0,7927700
0,7885800
0,7918900
0,7867900
1,7905400
1,7860000
1,7891600
1,7872300
1,7937400
0,7866200
0,7906700
1,7855100
0,7945400
0,7865500
1,7900300
