class,ns
0,8439400
1,8260900
0,8135800
0,8190400
0,8246100
1,8571800
0,8228000
1,8162200
0,8102300
1,8055000
0,8071300
1,9045500
0,8193700
0,8149500
1,8002200
1,8135500
0,8779700
1,8288600
1,8114600
0,8182200
1,8347500
0,8269200
1,8127700
1,10548300
1,8062700
0,8220500
1,8204100
1,8134600
1,8189300
1,8367200
1,8526500
0,8359600
0,8099500
1,8108900
0,8069800
0,8239100
1,8484100
0,8631500
0,8266700
0,8256000
0,8160100
1,8090600
0,8118900
1,8340000
0,8172100
0,8178900
1,8346200
1,8110000
0,8082700
0,8187600
1,8389400
1,8235200
0,8128300
0,8558200
1,8231400
1,8321000
0,8365200
0,8012100
1,8043600
1,7976100
1,8154700
1,8049400
1,8158500
0,8062900
1,8110500
1,8543800
0,8313000
1,7994600
1,8035100
0,8245100
1,8243900
0,8229700
1,8214000
0,8537300
1,8022400
0,8156500
1,8024900
1,8737900
0,8056600
0,8143500
0,8705500
1,8455100
1,8091800
1,8602400
0,8781300
0,8729400
1,8957800
1,8571400
1,8622500
0,8109600
0,8143800
1,8179700
0,8317500
1,8150500
1,8325100
1,8168700
0,8070400
1,8148500
0,8145900
1,8003800
1,8354000
1,8074500
0,8106600
1,7998400
0,8039100
0,8055900
1,8112200
0,8622800
0,8561200
1,8449700
0,8137500
0,8210500
1,8067900
1,8115200
1,8089600
0,8558600
1,7986100
0,8455000
1,8022600
1,8108300
0,8647000
0,8296000
1,8227600
0,9528500
1,9086600
0,8900400
1,8614900
1,8334200
1,8484500
1,8249000
1,8335700
0,8509100
1,8184100
1,8275800
0,8402100
0,8067500
0,7992100
1,8134500
0,8745300
0,8099300
1,8125400
0,8167200
0,8748600
0,8223600
1,8399500
1,8307600
0,8251200
0,8209100
0,8260800
0,8196900
1,8132600
1,8275600
0,8140000
0,7966800
0,7980200
0,8018400
1,8012200
1,8145700
0,8566300
1,7973600
1,8223500
1,7956400
1,8021700
1,7775500
0,7888600
1,7820400
1,7863700
0,7832700
0,8075600
1,7807100
1,7852800
1,7931600
1,7875900
0,7909300
0,9193700
1,8672400
1,9051300
0,8611000
0,9756500
0,9291000
1,8333600
0,8423600
1,8333700
1,8328000
0,10254200
0,8796500
0,9226300
1,8612600
0,9836000
0,9265700
0,9682900
1,10085500
1,9602000
1,8726200
0,8501100
1,8298200
0,8708400
0,8336800
0,9117600
1,10458400
0,8623600
0,8223400
0,8561900
0,9173400
1,8552000
0,8573500
0,8527400
0,8953800
1,8297900
0,8421200
0,8022700
1,8101500
1,8556300
1,9391300
0,10670600
0,10730200
1,8933100
1,8487800
0,8416300
0,9246600
0,8679600
0,8407700
1,10755600
0,9834000
0,9157500
0,9232300
1,9700300
0,8383800
1,10543500
1,9351500
1,10757700
1,8881100
1,9469900
0,8064200
0,8000200
1,7998600
0,8493500
0,8156700
1,8032600
0,8295700
1,8196300
1,8003700
1,7985700
0,8075700
0,8259200
1,8268400
0,8290800
0,8288700
1,8199500
1,8250200
1,8085800
1,8183400
1,8132700
1,8192600
0,8055100
0,8015900
0,7859600
0,7969100
1,7888400
0,7942000
0,7888700
0,7823700
0,8014100
1,7854900
0,8241200
0,7972300
1,7905900
0,7992100
0,7936700
0,7890200
0,8091900
1,8328800
1,7963900
0,7898800
1,7802400
0,8651500
1,7885000
0,7941800
0,8063800
1,8577700
1,8907000
1,8912500
1,9300400
1,8160100
1,7928800
0,7970300
1,8061300
1,8100500
1,7898100
1,8096200
0,7785400
1,8916300
0,8167900
0,7925100
0,8145600
0,8079300
1,8078200
0,7967300
1,8080000
1,8220200
1,8081000
0,8075200
0,8060300
1,8456700
1,7943600
0,7936600
1,7854200
1,7845200
0,7953500
1,7772100
0,8217800
0,8742300
1,9698900
1,9360500
1,7818300
1,8072900
0,7995100
1,7986600
0,7942400
0,8155900
0,8038700
1,7995200
0,8960200
0,8059900
1,8046300
0,9160400
1,8283200
1,8761600
0,7901400
0,7896400
0,7827700
0,8052600
1,7890600
0,7844400
0,8022700
0,8040300
1,7776800
1,7890200
0,7877100
1,7885200
1,7853800
0,8157800
1,9044200
0,11109800
0,8632000
0,10170700
1,8939900
0,8367100
0,8211900
1,8733000
0,8663000
1,9934600
0,8884600
1,8687600
1,8290300
0,8735300
1,8254000
1,8481100
0,8185700
1,8032600
1,8284800
1,8396600
0,8859300
1,9292100
0,9529100
0,8344300
0,8299100
0,8132500
1,7926500
1,8072100
1,8025700
1,8372500
0,9292200
1,8654200
0,8601900
0,10378500
1,8599200
0,8084700
0,8094900
0,8573400
0,9014800
0,9642200
1,9014800
0,9848000
1,9043900
0,8800800
0,8133800
1,8183600
1,8231200
0,8016500
1,8108300
1,9430400
0,8911900
0,8801400
0,8701200
1,9148100
0,9616200
1,8341800
0,8291800
0,8366300
0,8066600
0,8034300
0,8886900
0,9530600
0,8011500
0,8236800
0,8342000
0,9248500
0,8115400
0,8391300
0,8025900
0,8264600
1,8555100
1,8032000
1,8233400
1,8030300
1,8844800
0,9225900
0,8252000
0,9268300
0,8575900
1,8715900
1,8242200
0,8346600
0,8804800
0,8809300
0,8064400
1,8037500
0,8131800
0,8084300
1,8145400
0,8064500
1,8070200
1,8139800
0,7980000
1,8243500
0,8093000
0,9742900
0,8854900
0,8647600
1,8036400
0,8322400
1,8383700
0,8087700
1,8288600
1,8185000
1,8844500
0,8138400
1,8180400
0,8416000
0,8690200
1,8410800
1,8128100
1,8046400
0,7929800
1,8084700
1,10824000
1,10173700
1,8029400
0,7956600
0,8154000
1,7917600
0,8183700
1,8691800
1,8301300
0,7993300
1,10431500
1,9501000
0,9493800
0,9284500
1,10333400
0,9593900
0,9375300
0,8057100
0,8359900
0,8104300
1,8322700
1,8058400
1,8075200
1,7992600
0,8071700
1,8081400
0,7996600
0,8013500
0,7971000
1,8049100
1,8017200
0,7951400
0,10649800
0,8930000
0,8078000
1,8033800
0,7927200
0,8103200
1,7790000
0,7885700
0,7851000
1,7977000
0,7873000
0,8029600
1,7750600
1,7919900
1,7768600
1,8007000
0,7992000
0,7990100
0,7877200
0,7900700
1,7906800
0,7846400
0,7853300
0,8021500
0,8527500
0,10033500
1,8375600
1,8107300
1,8517600
1,8119400
0,8312100
0,8238600
1,8813700
0,10599200
1,9661200
1,9795700
1,8998300
1,8109500
1,8420600
1,8787900
0,8587500
1,8203600
1,8125300
1,8151800
1,7984100
0,8211000
1,8300500
0,8214000
0,8130700
0,8220800
0,8622000
1,8162500
1,8520100
0,8323100
0,8074900
0,8194100
1,8020300
0,7991100
1,8825600
0,8152500
0,7995700
0,8160300
0,8144800
0,8148500
1,8117300
0,8279300
0,8069200
1,8079900
1,8575100
0,8034100
1,8870400
1,8417800
0,8090800
0,8282300
0,8988400
0,8260000
1,8831200
0,8748800
0,8953900
0,8171300
1,8230200
1,8040400
0,8314400
0,8103900
0,8240500
1,8022100
1,8074500
1,8038900
0,9762300
0,8001800
0,8064100
1,8161200
0,8110900
0,8059500
1,9151100
1,8380100
0,8060600
1,8235800
0,8364800
0,11113900
0,8632300
1,8265800
0,8532400
0,9122200
0,9392300
1,9848300
1,10514600
0,8585500
0,10020500
0,8059800
0,7937100
1,8047600
0,7939700
1,8127700
0,7953500
1,8228500
0,8034200
1,7982100
1,8123400
0,7993200
1,7956800
0,7979000
1,7934900
1,8000800
0,7865300
0,7804600
1,8057900
1,10122100
1,8992500
0,8470700
1,8943900
1,9421000
0,8347200
1,8646800
0,8429300
1,8015900
0,8092000
1,8244200
1,8112600
1,8859800
1,8827400
1,8164000
0,8314400
1,8503500
0,8021800
1,8283300
0,8115400
0,8024000
0,7928600
0,8306400
1,7988100
1,9047100
1,8930000
1,8581800
0,8652800
0,8126500
0,7981100
0,7969100
0,8149500
1,8752900
1,7958400
1,8030500
1,8098200
1,7953900
1,8164800
0,8484200
1,8194400
0,8176000
1,7963600
0,8069600
0,8682300
1,9561100
1,7964600
0,8344400
0,7930400
0,8224700
1,8387300
0,8005400
1,8205500
1,8018900
1,8072200
0,8012600
0,7995000
0,8148800
0,8214000
1,8051800
0,8176500
0,8400900
1,8022900
0,8122200
0,8664600
0,8084300
0,8197500
0,8275100
0,8048400
1,8254200
1,7979100
0,8019400
1,8215300
0,8014700
0,8005900
1,8004300
0,8168000
0,8078900
0,8112300
0,8073400
0,8032800
0,8170300
1,8030700
1,8133000
0,8002800
1,8108000
1,8098600
1,8043000
0,8328100
1,8147300
0,8146500
0,8035900
1,7956800
0,8056900
0,8816600
0,8811000
0,7946500
1,8116000
0,7843200
0,7833600
1,7751400
0,9012400
0,8912000
1,10416600
1,8424800
1,7951100
0,8004500
1,7971700
0,8054000
1,8051900
0,7960900
1,8026800
1,7985900
0,8118500
0,7976700
1,7987600
0,8030800
1,8020900
0,7910800
1,7911400
1,7944300
1,7894200
1,7824200
1,7990800
1,8041600
0,7888000
1,7746900
0,8179500
1,7907900
1,8052700
1,7740400
0,8104400
0,7818400
0,8057700
0,7824100
0,8056400
0,7767500
0,7924300
1,7775400
0,7872100
0,8449000
1,7945100
1,7825500
0,7875400
0,7836700
1,7927600
0,7844100
0,8018500
1,7782800
0,8020300
0,7813500
1,7857900
0,7801600
1,8097800
1,7827900
0,7853600
0,8416400
0,8019800
0,7781100
1,8000000
1,7860100
0,7949900
1,7754000
1,7943300
1,7909400
1,8075700
1,7915200
0,7915200
1,7790900
0,9090100
0,8732500
1,8061300
0,7908600
1,7984600
1,7823000
0,7974300
1,8161500
0,7795400
0,7928300
1,7884200
0,7846500
1,9045700
1,9150700
1,8173000
0,8799800
0,8960600
0,8260700
1,8602800
1,9106900
1,8062000
1,8366000
0,8220800
0,8390500
1,8206500
1,8051700
0,7932100
0,8275900
0,8493200
0,8264500
0,8145500
1,7928500
1,8653000
0,8654500
1,8150000
1,8195800
0,8090700
0,8013700
1,8066000
1,8247000
1,8094400
1,7983100
1,8534100
0,8604600
1,8008400
0,8039500
0,8182600
1,8107700
1,8143600
1,8236900
0,10378800
0,9191800
1,9358700
1,10102000
1,9172500
0,8783600
0,7982800
1,8092900
1,7977900
1,7973800
