class,ns
1,7865400
1,8014100
0,7868600
1,8061500
0,7932700
1,7927600
1,7870900
0,7905900
0,7869100
1,7884200
1,7857000
1,7995000
1,7918300
0,7974600
0,8113800
0,7959200
1,8158000
1,7913300
1,7931600
0,7921400
1,8032700
1,7924000
0,7968400
0,7934200
1,8070500
0,7928000
0,8163900
1,8000200
1,7978500
1,8014800
0,7973400
0,8170900
0,7911600
0,8193600
0,8071000
1,7911300
1,7925200
0,7884400
0,7999400
1,7920400
1,7895800
0,7878200
0,7946900
0,7883600
0,7919400
0,7950600
1,7930800
1,7896200
0,8020500
1,8092800
0,8243000
1,7944100
1,7953900
0,7927800
0,8517500
0,8028500
0,7934300
0,7884000
0,7899000
0,7886300
0,9564100
0,7904500
1,7948300
0,7935200
1,7922300
1,7933100
1,7936800
1,7889400
1,7930400
1,7872300
1,7885900
0,7878900
1,7883800
1,7868100
0,7857100
1,7879500
1,7889900
1,7871500
0,7884500
1,7882800
1,7937400
1,7868700
1,7983200
1,7941200
1,8007100
0,7870600
0,7884900
0,7967000
1,7926700
0,7869800
0,7914800
0,8034100
1,8127800
1,7874200
0,7851600
0,7969300
1,7873500
0,8091400
0,7868000
1,7987300
0,7874600
0,7898200
1,7859800
0,7916000
0,7859600
1,8033200
1,7931600
1,7908400
0,7884100
1,7908800
1,7899400
1,7968000
1,7868900
0,7904200
0,7871900
0,7909900
0,7881200
1,7903800
0,7968100
0,7914000
1,8125700
0,8006100
0,7897400
1,7942200
1,7870700
0,7954500
0,7857500
1,7922000
1,7887800
0,7946800
0,7880100
1,7901400
0,7875800
1,7907100
0,7860600
1,7908400
1,7851200
1,7907300
0,7859400
0,7898900
0,7902100
1,7893000
1,7871600
0,10019700
1,10114400
1,7910000
0,7915000
1,7887900
0,7937600
0,7864000
0,7885300
1,7914300
1,7994900
0,7913600
1,7945400
0,7959500
0,8001800
1,7791700
0,7850300
0,7904300
0,7954900
1,7947000
0,8018400
1,7993600
0,8214500
1,8436300
0,8533300
1,8662900
0,8105900
1,7892400
0,8059100
1,7888900
1,8021900
1,7915100
1,8171900
0,8187800
0,7976500
1,7991300
1,7915400
0,7931900
0,7885600
0,7911200
0,7882500
0,7882900
0,7907100
1,7925500
1,7872800
1,7922900
1,8249200
0,8424400
0,7876400
0,7890500
1,7885200
1,8785100
1,8232300
1,7930900
0,8030800
1,8159300
1,8025900
1,7942600
1,7912700
1,7920900
0,7943700
0,7900100
1,7879100
0,7916700
1,7930100
1,7960900
0,7961400
1,7916800
0,7870000
1,7960900
0,7863600
0,7890400
0,7877800
0,7987100
1,7866600
1,7914100
1,7859500
1,7971000
0,7858400
1,7921900
0,7874100
0,8097700
1,7867100
0,7925600
0,7966700
1,7966100
0,7877500
0,7941600
1,7917300
1,7932600
1,7857100
